id,name,picture_url,xl_picture_url,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_neighbourhood,host_listings_count,host_total_listings_count,street,neighbourhood_group_cleansed,city,state,zipcode,market,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_private_rooms,reviews_per_month
37773918,"Lovely 2BR in South Lake Union, Gym + Roof Garden",https://a0.muscache.com/im/pictures/6e2fc2f1-79de-479e-83d9-705dfcfb1c07.jpg?aki_policy=large,,48005494,Zeus,2015-11-02,"San Francisco, California, United States",within an hour,100%,Potrero Hill,1651,1651,"Seattle, WA, United States",Cascade,Seattle,WA,98109,Seattle,United States,47.62405,-122.33711,Apartment,Entire home/apt,4,2,2,2,,173,,,500,330,1,0,30,1125,t,0,0,,,,,,,,,,f,207,0,
37773986,"Nice Studio in South Lake Union, Gym + Roof Garden",https://a0.muscache.com/im/pictures/21943137-9fe5-41be-9f0e-953ac025d0b0.jpg?aki_policy=large,,48005494,Zeus,2015-11-02,"San Francisco, California, United States",within an hour,100%,Potrero Hill,1651,1651,"Seattle, WA, United States",Cascade,Seattle,WA,98109,Seattle,United States,47.62485,-122.3371,Apartment,Entire home/apt,2,1,0,0,,122,,,500,240,1,0,30,1125,t,0,0,,,,,,,,,,f,207,0,
37774201,"Cozy Studio in South Lake Union, Gym + Roof Garden",https://a0.muscache.com/im/pictures/ec515de3-edba-47e5-9022-c126c7c09693.jpg?aki_policy=large,,48005494,Zeus,2015-11-02,"San Francisco, California, United States",within an hour,100%,Potrero Hill,1651,1651,"Seattle, WA, United States",Cascade,Seattle,WA,98109,Seattle,United States,47.62469,-122.33713,Apartment,Entire home/apt,2,1,0,0,,125,,,500,240,1,0,30,1125,t,0,0,,,,,,,,,,f,207,0,
37776551,2 Bedroom Queen Anne Oasis,https://a0.muscache.com/im/pictures/4a10f67c-717b-4395-8326-073e88dcae74.jpg?aki_policy=large,,74305,Seattle Oasis,2010-01-27,"Seattle, Washington, United States",within an hour,98%,Belltown,57,57,"Seattle, WA, United States",Queen Anne,Seattle,WA,98119,Seattle,United States,47.63308,-122.37194,Cottage,Entire home/apt,4,1,2,2,,224,,,500,130,1,0,2,180,t,1,1,2019-08-31,2019-08-31,100,10,10,10,10,10,10,t,53,0,1
37780629,Newly remodeled home,https://a0.muscache.com/im/pictures/e3de2e3e-528b-484c-92c4-b16d4b98cbaa.jpg?aki_policy=large,,285788745,Te,2019-08-14,US,within a day,100%,Olympic Hills,0,0,"Seattle, WA, United States",Lake City,Seattle,WA,98125,Seattle,United States,47.72397,-122.30481,House,Entire home/apt,5,2,3,3,,135,,,500,125,3,10,4,1125,t,0,0,,,,,,,,,,f,1,0,
37781595,"Room in Laurelhurst, near University Village",https://a0.muscache.com/im/pictures/206017c4-d788-4440-a474-ca75f4175f02.jpg?aki_policy=large,,120945892,Min,2017-03-15,"Seattle, Washington, United States",within an hour,100%,,2,2,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98105,Seattle,United States,47.66684,-122.27952,Apartment,Private room,2,1,1,1,,80,,,,,1,0,1,1125,t,1,1,2019-09-09,2019-09-09,100,10,10,10,10,6,10,t,2,1,1
37782399,Family Shared Home,https://a0.muscache.com/im/pictures/9379da8a-e8dd-4320-8dc0-1582f1b92978.jpg?aki_policy=large,,245150007,Brad,2019-02-24,"Seattle, Washington, United States",N/A,N/A,University District,1,1,"Seattle, WA, United States",University District,Seattle,WA,98105,Seattle,United States,47.66905,-122.31089,Apartment,Private room,1,1,1,1,,300,,,,,1,0,1,1125,t,0,0,,,,,,,,,,f,1,1,
37785517,"New Luxury Family House, Prime Location, Views",https://a0.muscache.com/im/pictures/1d7a63e1-79a6-4ce4-abe4-9f5734157e2a.jpg?aki_policy=large,,26592123,Kristina,2015-01-23,"Sydney, New South Wales, Australia",N/A,N/A,Greenwood,0,0,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.68462,-122.35666,House,Entire home/apt,8,3.5,4,5,,775,,,500,300,1,0,3,8,t,0,0,,,,,,,,,,t,1,0,
37785972,Luxestay At The Mill - Versace Palacete Penthouse,https://a0.muscache.com/im/pictures/d14f0a97-06e0-4b4e-8b5d-2ab8e4244b56.jpg?aki_policy=large,,285520735,Royce,2019-08-13,"Seattle, Washington, United States",within an hour,85%,Belltown,0,0,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61307,-122.34421,Apartment,Entire home/apt,5,2,2,2,,300,,,350,70,1,0,1,1125,t,2,2,2019-09-01,2019-09-09,100,10,10,10,10,10,10,t,3,0,2
37803226,"Beautiful, light top floor 1 bed Apt Avail Mo-Mo",https://a0.muscache.com/im/pictures/77f8cf44-6c1f-4fbf-af7e-be0cf92665ff.jpg?aki_policy=large,,258206632,Mandy,2019-04-26,"Bellevue, Washington, United States",within an hour,100%,Junction,5,5,"Seattle, WA, United States",West Seattle,Seattle,WA,98116,Seattle,United States,47.56757,-122.38554,Apartment,Entire home/apt,4,1,1,2,,100,,,200,100,4,75,30,1125,t,0,0,,,,,,,,,,f,4,0,
37804288,"Comfortable, light top floor 2 bed Apt Avail Mo-Mo",https://a0.muscache.com/im/pictures/8c7aa52c-5008-4f68-892e-7b030bd9cd86.jpg?aki_policy=large,,258206632,Mandy,2019-04-26,"Bellevue, Washington, United States",within an hour,100%,Junction,5,5,"Seattle, WA, United States",West Seattle,Seattle,WA,98116,Seattle,United States,47.56798,-122.38755,Apartment,Entire home/apt,6,1,2,3,,100,,,200,100,6,75,30,1125,t,0,0,,,,,,,,,,f,4,0,
37805682,Water front apt balcony in downtown Seattle,https://a0.muscache.com/im/pictures/847f6722-0a10-4361-adeb-52065ef5f60c.jpg?aki_policy=large,,183583319,Alex,2018-04-10,"Seattle, Washington, United States",within an hour,96%,Pike Place Market,3,3,"Seattle, WA, United States",Downtown,Seattle,WA,98101,Seattle,United States,47.60537,-122.34072,Apartment,Entire home/apt,4,1,1,1,,127,,,0,55,2,10,2,1125,t,0,0,,,,,,,,,,t,3,0,
37812656,Modern Seattle High-rise in the Heart of Ballard,https://a0.muscache.com/im/pictures/42254dbc-c076-401d-a607-df4a35c4bd03.jpg?aki_policy=large,,286202508,Karen,2019-08-15,US,within an hour,100%,Ballard,0,0,"Seattle, WA, United States",Ballard,Seattle,WA,98107,Seattle,United States,47.67154,-122.37985,Townhouse,Entire home/apt,6,2.5,3,3,,250,,,0,160,1,0,1,21,t,2,2,2019-09-08,2019-09-13,100,9,9,10,10,10,10,t,1,0,2
37833859,Beautiful Loft in the Heart Of Cap Hill w Rooftop!,https://a0.muscache.com/im/pictures/5349b694-703f-47e8-95ee-1306c7ba161c.jpg?aki_policy=large,,18301297,Jessica,2014-07-18,"Seattle, Washington, United States",within an hour,100%,,1,1,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98122,Seattle,United States,47.61733,-122.30849,Loft,Entire home/apt,3,1,1,1,,175,,,,50,1,0,1,1125,t,4,4,2019-08-25,2019-09-16,100,10,10,10,10,10,10,t,1,0,4
37840575,Clean & Cozy Seattle Stay w/Light Rail Access,https://a0.muscache.com/im/pictures/306bd591-235b-4534-bf26-94249cf50977.jpg?aki_policy=large,,27391281,Vanessa,2015-02-08,"Seattle, Washington, United States",within an hour,100%,Brighton,0,0,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98118,Seattle,United States,47.53945,-122.27292,Guest suite,Entire home/apt,4,1,0,2,,60,,,0,35,1,0,1,1125,t,3,3,2019-09-02,2019-09-14,100,10,10,10,10,10,10,t,1,0,3
37858167,Light-filled home steps from Greenlake,https://a0.muscache.com/im/pictures/49d56504-6452-477e-9c3b-2a597c24bb9c.jpg?aki_policy=large,,271303282,Ali,2019-06-25,"Seattle, Washington, United States",within a few hours,100%,Green Lake,0,0,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98115,Seattle,United States,47.68111,-122.32444,Apartment,Entire home/apt,4,1,1,1,,102,,,,45,1,0,4,10,t,2,2,2019-09-08,2019-09-15,100,10,10,10,10,10,10,f,1,0,2
37861385,"Cozy, private basement apartment in Crown Hill",https://a0.muscache.com/im/pictures/894f49b6-064c-412c-8d8a-6dfae1774db4.jpg?aki_policy=large,,81950335,Kat,2016-07-05,"Seattle, Washington, United States",within an hour,100%,Crown Hill,0,0,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98117,Seattle,United States,47.69861,-122.36938,House,Private room,4,1,1,2,,65,,,,50,2,20,1,7,t,6,6,2019-08-28,2019-09-21,90,10,8,9,10,10,10,f,1,1,6
37863703,Modern new MIL - Green Lake,https://a0.muscache.com/im/pictures/e70dfc7a-da4e-4942-99c6-8af1dbd0bbb8.jpg?aki_policy=large,,286787483,Michelle,2019-08-18,US,within an hour,100%,Green Lake,0,0,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.68307,-122.34048,Apartment,Entire home/apt,4,1,1,1,,150,,,0,75,1,0,1,90,t,4,4,2019-09-02,2019-09-15,100,10,10,10,10,10,10,f,1,0,4
37876533,3br Guest House with Lake Washington View!,https://a0.muscache.com/im/pictures/5a5db178-9496-4718-b2fc-1bf2cd9f083b.jpg?aki_policy=large,,286889835,Jonathan,2019-08-18,US,within an hour,100%,,0,0,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98178,Seattle,United States,47.50947,-122.2348,House,Entire home/apt,7,1,3,4,,136,,,200,110,1,0,2,30,t,2,2,2019-08-30,2019-09-01,100,10,10,10,10,10,10,t,1,0,2
37889645,"Modern,Quality,Convenient,North Seattle Apartment",https://a0.muscache.com/im/pictures/f14caef3-5254-4eb1-98b4-4c828fb9160d.jpg?aki_policy=large,,287025852,Li,2019-08-19,"Bellevue, Washington, United States",within an hour,100%,,0,0,"Seattle, WA, United States",Lake City,Seattle,WA,98155,Seattle,United States,47.73329,-122.29618,Apartment,Entire home/apt,4,1,1,2,,89,,,100,60,1,0,2,1125,t,8,8,2019-08-22,2019-09-17,95,9,10,10,10,9,10,t,1,0,7.5
37907464,Private Room in Ballard Seattle,https://a0.muscache.com/im/pictures/01108419-6128-4ed8-a72c-2037235b2769.jpg?aki_policy=large,,35354152,Johnny,2015-06-09,"Seattle, Washington, United States",within an hour,100%,Ballard,1,1,"Seattle, WA, United States",Ballard,Seattle,WA,98107,Seattle,United States,47.66985,-122.37084,Townhouse,Private room,2,1,1,1,,75,,,0,20,1,0,2,1125,t,1,1,2019-09-09,2019-09-09,100,10,10,10,10,10,10,f,1,1,1
37907550,"Delightful 2BR in South Lake Union, Gym + Rooftop",https://a0.muscache.com/im/pictures/84936e5c-8b55-436a-a390-f2b346d7a0f3.jpg?aki_policy=large,,48005494,Zeus,2015-11-02,"San Francisco, California, United States",within an hour,100%,Potrero Hill,1651,1651,"Seattle, WA, United States",Cascade,Seattle,WA,98109,Seattle,United States,47.62255,-122.33559,Apartment,Entire home/apt,4,2,2,2,,157,,,500,330,1,0,30,1125,t,0,0,,,,,,,,,,f,207,0,
37910381,Gorgeous South Seattle Remodeled Suite,https://a0.muscache.com/im/pictures/a78f6e61-e766-4fc8-8a90-5134f41c9c6e.jpg?aki_policy=large,,229095817,Loftium,2018-12-04,"Seattle, Washington, United States",within an hour,99%,Cory - Merrill,259,259,"Seattle, WA, United States",Delridge,Seattle,WA,98106,Seattle,United States,47.53185,-122.34725,Guest suite,Entire home/apt,6,1,1,3,,116,,,0,0,1,0,1,7,t,1,1,2019-09-07,2019-09-07,100,10,10,10,8,10,10,f,91,3,1
37910421,Remodeled Lower Suite in Beautiful West Seattle!,https://a0.muscache.com/im/pictures/06fddf88-e793-4e55-8f4c-1fa6b0b6d59f.jpg?aki_policy=large,,229095817,Loftium,2018-12-04,"Seattle, Washington, United States",within an hour,99%,Cory - Merrill,259,259,"Seattle, WA, United States",Delridge,Seattle,WA,98106,Seattle,United States,47.54683,-122.35042,Guest suite,Entire home/apt,7,1,3,3,,70,,,0,70,1,0,1,7,t,2,2,2019-09-01,2019-09-20,100,10,10,10,10,9,10,t,91,3,2
37913386,"Sunset room in lovely home, 15 min from downtown",https://a0.muscache.com/im/pictures/4f58e984-a2ba-4c21-8916-c569b7656b1c.jpg?aki_policy=large,,8183783,Amy,2013-08-15,"Seattle, Washington, United States",within an hour,100%,Haller Lake,2,2,"Seattle, WA, United States",Northgate,Seattle,WA,98133,Seattle,United States,47.72738,-122.33941,House,Private room,2,1,1,1,,55,,,1000,35,2,50,1,30,t,2,2,2019-09-08,2019-09-17,100,10,10,10,10,10,10,f,3,3,2
37914638,Artsy Guest suite near downtown and airport,https://a0.muscache.com/im/pictures/c77a8064-11d3-4c41-bb08-ab09511f134e.jpg?aki_policy=large,,110735558,Sean,2017-01-10,"Seattle, Washington, United States",within an hour,100%,,0,0,"Seattle, WA, United States",Delridge,Seattle,WA,98168,Seattle,United States,47.51114,-122.33119,Guest suite,Entire home/apt,6,1,0,2,,75,,,0,40,2,10,1,28,t,3,3,2019-09-08,2019-09-15,100,10,10,10,10,9,10,f,1,0,3
37916284,Art Studio in the Old Rainier Brewery Building,https://a0.muscache.com/im/pictures/08c2068b-e436-49c3-835f-9ae4accfb8d8.jpg?aki_policy=large,,7942852,Jeff,2013-08-05,"Seattle, Washington, United States",within an hour,100%,Industrial District,2,2,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98134,Seattle,United States,47.57553,-122.32175,Guest suite,Entire home/apt,4,1.5,1,2,,200,,,,,1,0,1,5,t,2,2,2019-09-02,2019-09-14,100,10,10,10,10,10,10,t,2,0,2
37918271,West Seattle Getaway w/Parking,https://a0.muscache.com/im/pictures/654a711d-63b4-4c9c-aad8-304a7e562dd1.jpg?aki_policy=large,,21285093,Nicole,2014-09-13,"Bellevue, Washington, United States",within an hour,100%,High Point,2,2,"Seattle, WA, United States",Delridge,Seattle,WA,98106,Seattle,United States,47.55107,-122.36323,Guest suite,Entire home/apt,2,1,0,3,,68,,,,30,1,0,1,1125,t,11,11,2019-08-25,2019-09-17,96,10,10,10,10,9,10,t,1,0,11
37932050,Amazing room by DT/LtRail/T-MobilePark&CenturyLink,https://a0.muscache.com/im/pictures/bcb93b60-7521-40df-bc7e-bee559c7a1f0.jpg?aki_policy=large,,26069638,Helen,2015-01-13,"Seattle, Washington, United States",within an hour,100%,North Beacon Hill,1,1,"Seattle, WA, United States",Beacon Hill,Seattle,WA,98144,Seattle,United States,47.58769,-122.31595,Townhouse,Private room,4,1,1,2,,39,,,0,40,1,5,1,1125,t,2,2,2019-09-01,2019-09-15,90,9,9,9,9,9,8,t,1,1,2
37935442,Urban Oasis in Capitol Hill,https://a0.muscache.com/im/pictures/268f9072-8700-4600-aeb3-b2caa273b707.jpg?aki_policy=large,,13700761,Mariana,2014-03-30,"Seattle, Washington, United States",within an hour,100%,Stevens,1,1,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98112,Seattle,United States,47.62354,-122.30278,Guest suite,Entire home/apt,3,1,0,1,,99,,,,50,1,0,1,1125,t,6,6,2019-08-30,2019-09-15,100,10,10,10,10,10,10,t,1,0,6
37936390,Unique Studio Cottage in South Seattle,https://a0.muscache.com/im/pictures/13011213-a6db-464a-8634-e26f96c4818e.jpg?aki_policy=large,,267655311,Guy,2019-06-10,"Seattle, Washington, United States",within an hour,100%,South Park,0,0,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98108,Seattle,United States,47.52596,-122.32609,Guesthouse,Entire home/apt,2,1,0,1,,120,,,0,30,2,30,2,7,t,6,6,2019-09-01,2019-09-12,97,10,10,10,10,9,10,t,1,0,6
37940886,West Seattle Craftsman Home,https://a0.muscache.com/im/pictures/a9e063de-cf07-4580-9121-da3f4eb74ef2.jpg?aki_policy=large,,287555719,Gina,2019-08-20,US,within a day,80%,Seaview,0,0,"Seattle, WA, United States",West Seattle,Seattle,WA,98136,Seattle,United States,47.54602,-122.39588,House,Private room,2,1,2,1,,75,,,,,1,0,3,30,t,0,0,,,,,,,,,,t,1,1,
37941459,Modern Lofted Studio btwn Capitol Hill & Madrona!☆,https://a0.muscache.com/im/pictures/009b13f4-9863-40ae-81e1-c34f3585b97f.jpg?aki_policy=large,,10407182,Ben,2013-12-03,"Rhode Island, United States",within an hour,100%,Minor,2,2,"Seattle, WA, United States",Central Area,Seattle,WA,98122,Seattle,United States,47.61406,-122.3068,Loft,Entire home/apt,3,1,0,2,,90,,,0,55,1,0,1,7,t,2,2,2019-09-08,2019-09-14,100,10,9,10,10,10,10,f,2,1,2
37945930,801 - Guest House,https://a0.muscache.com/im/pictures/00cfb36e-489b-4829-8b02-a6b125779c74.jpg?aki_policy=large,,7229571,Jeremy,2013-07-02,"Seattle, Washington, United States",within an hour,100%,Stevens,1,1,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98112,Seattle,United States,47.62649,-122.29496,Bungalow,Entire home/apt,4,1,2,2,,149,,,250,95,1,0,2,27,t,0,0,,,,,,,,,,t,1,0,
37946126,Home Away from Home!,https://a0.muscache.com/im/pictures/a32810c3-4b01-46d2-b233-0eb7416e3fa7.jpg?aki_policy=large,,144495300,C,2017-08-05,US,within an hour,100%,Roxhill,0,0,"Seattle, WA, United States",Delridge,Seattle,WA,98126,Seattle,United States,47.53567,-122.37134,House,Entire home/apt,4,1,2,2,,95,,,250,75,4,35,2,1125,t,0,0,,,,,,,,,,f,1,0,
37946796,Cute Comfy Pike Place Flat /w Sleeper Sofa,https://a0.muscache.com/im/pictures/3eb4ed06-8c48-4c11-b301-e1b5394d121d.jpg?aki_policy=large,,183583319,Alex,2018-04-10,"Seattle, Washington, United States",within an hour,96%,Pike Place Market,3,3,"Seattle, WA, United States",Downtown,Seattle,WA,98101,Seattle,United States,47.60634,-122.33949,Apartment,Entire home/apt,4,1,1,4,,129,,,,55,2,10,2,35,t,2,2,2019-09-03,2019-09-06,100,10,10,10,10,10,10,t,3,0,2
37955950,"Beautiful Studio near Swedish, Harborview, Virginia Mason, & Convention - ND",https://a0.muscache.com/im/pictures/2458ffad-fe0c-4a95-bba4-60b7608868da.jpg?aki_policy=large,,192044598,Seattle,2018-05-28,"Bainbridge Island, Washington, United States",within an hour,100%,,6,6,"Seattle, WA, United States",Downtown,Seattle,WA,98104,Seattle,United States,47.60937,-122.32917,Apartment,Entire home/apt,2,1,1,1,,140,,,250,85,2,0,1,1125,t,0,0,,,,,,,,,,t,5,0,
37962000,"Bright, Cozy Apartment in Vibrant Fremont",https://a0.muscache.com/im/pictures/0b022dbe-c546-465c-a057-0f7bd94f8f08.jpg?aki_policy=large,,1526315,Bryan,2011-12-21,"Seattle, Washington, United States",within an hour,100%,Truckee,4,4,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.66,-122.3545,Apartment,Entire home/apt,2,1,0,0,,129,,,500,75,1,0,2,10,t,3,3,2019-08-25,2019-09-01,100,10,9,10,10,10,9,t,1,0,3
37965663,"Beautiful Studio in Seattle, Gym + Pet-Friendly",https://a0.muscache.com/im/pictures/e3ae4d3e-1bfe-4863-8730-4656752cb520.jpg?aki_policy=large,,48005494,Zeus,2015-11-02,"San Francisco, California, United States",within an hour,100%,Potrero Hill,1651,1651,"Seattle, WA, United States",Downtown,Seattle,WA,98104,Seattle,United States,47.60905,-122.32499,Apartment,Entire home/apt,2,1,0,0,,92,,,500,240,1,0,30,1125,t,0,0,,,,,,,,,,f,207,0,
37965890,"Fantastic Studio in Seattle, Gym + Pet-Friendly",https://a0.muscache.com/im/pictures/c7a29f2c-bf31-456e-90c8-2db2b24d7330.jpg?aki_policy=large,,48005494,Zeus,2015-11-02,"San Francisco, California, United States",within an hour,100%,Potrero Hill,1651,1651,"Seattle, WA, United States",Downtown,Seattle,WA,98104,Seattle,United States,47.61064,-122.3232,Apartment,Entire home/apt,2,1,0,0,,94,,,500,240,1,0,30,1125,t,0,0,,,,,,,,,,f,207,0,
37966117,"Wonderful 1BR in Seattle, Gym + Pet-Friendly",https://a0.muscache.com/im/pictures/be8b0992-087d-4e99-acf2-d6ff0b63e7f4.jpg?aki_policy=large,,48005494,Zeus,2015-11-02,"San Francisco, California, United States",within an hour,100%,Potrero Hill,1651,1651,"Seattle, WA, United States",Downtown,Seattle,WA,98104,Seattle,United States,47.60932,-122.32369,Apartment,Entire home/apt,2,1,1,1,,108,,,500,240,1,0,30,1125,t,0,0,,,,,,,,,,f,207,0,
37966861,"Fantastic 1BR in Seattle, Gym + Pet-Friendly",https://a0.muscache.com/im/pictures/13e7e6cf-77e2-4431-8d45-fb843f24fa48.jpg?aki_policy=large,,48005494,Zeus,2015-11-02,"San Francisco, California, United States",within an hour,100%,Potrero Hill,1651,1651,"Seattle, WA, United States",Downtown,Seattle,WA,98104,Seattle,United States,47.6097,-122.32341,Apartment,Entire home/apt,2,1,1,1,,85,,,500,240,1,0,30,1125,t,0,0,,,,,,,,,,f,207,0,
37967285,Private Space Ideally Located in Seattle!,https://a0.muscache.com/im/pictures/655fad79-a6ed-4b3c-94f9-6606c98bf185.jpg?aki_policy=large,,193580092,Savanna,2018-06-05,"Seattle, Washington, United States",within a few hours,100%,Minor,1,1,"Seattle, WA, United States",Central Area,Seattle,WA,98122,Seattle,United States,47.61723,-122.29734,Guest suite,Entire home/apt,2,1,0,1,,75,,,,,1,0,1,1125,t,1,1,2019-09-20,2019-09-20,80,10,8,10,10,8,10,f,1,0,1
37992022,Charming private apt in the best part of Seattle!,https://a0.muscache.com/im/pictures/ba8b82b0-6234-4f90-8020-1d8ca2d15f14.jpg?aki_policy=large,,39385924,Shannon,2015-07-23,"Seattle, Washington, United States",within an hour,100%,Wallingford,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.65054,-122.34226,Apartment,Private room,4,1,1,2,,89,,,0,35,1,0,1,1125,t,2,2,2019-08-31,2019-09-02,100,10,10,10,10,10,10,f,1,1,2
37992329,"Modern 1BR in Seattle, Gym + Pet-Friendly",https://a0.muscache.com/im/pictures/9ed71dec-0775-490d-9797-fa9d484577f9.jpg?aki_policy=large,,48005494,Zeus,2015-11-02,"San Francisco, California, United States",within an hour,100%,Potrero Hill,1651,1651,"Seattle, WA, United States",Downtown,Seattle,WA,98104,Seattle,United States,47.60905,-122.3245,Apartment,Entire home/apt,2,1,1,1,,97,,,500,240,1,0,30,1125,t,0,0,,,,,,,,,,f,207,0,
37997087,Greenwood Getaway,https://a0.muscache.com/im/pictures/3f699950-120b-4ddc-8b60-960d206c2d94.jpg?aki_policy=large,,112460997,Salina,2017-01-20,,within an hour,100%,Greenwood,0,0,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.69859,-122.35312,House,Entire home/apt,6,2,3,3,,190,,,0,90,1,0,2,1125,t,1,1,2019-09-16,2019-09-16,100,10,10,10,10,10,10,t,1,0,1
37998082,Modern & Stylish Ballard Apartment - 5th Fl Studio,https://a0.muscache.com/im/pictures/1d5c184a-922a-4d06-bce1-baa7626136f1.jpg?aki_policy=large,,218805459,Eric,2018-10-04,US,within a few hours,100%,South Lake Union,2,2,"Seattle, WA, United States",Ballard,Seattle,WA,98107,Seattle,United States,47.6691,-122.3812,Apartment,Entire home/apt,2,1,0,1,,70,,,199,99,2,0,30,365,t,0,0,,,,,,,,,,f,7,0,
