id,name,picture_url,host_id,host_name,host_since,host_response_time,host_response_rate,host_listings_count,neighbourhood_group_cleansed,city,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,monthly_price 
36386420,Water and Mountain View Hideaway Apartment,https://a0.muscache.com/im/pictures/8709526e-c89f-48af-a815-82d651de7079.jpg?aki_policy=large,188613984,Linda,2018-05-08,within an hour,100%,0.0,West Seattle,Seattle,WA,98116,47.56265,-122.405,Guest suite,Entire home/apt,4,1.0,1.0,2.0,unknown,150,unknown,unknown,0.0,120.0,1,4,1125,100.0,10.0,10.0,10.0,10.0,1,1.0,unknown
36390933,Seattle Uran Village- Olympic,https://a0.muscache.com/im/pictures/86ca3462-673b-42f9-91e4-2b057cc2864c.jpg?aki_policy=large,39834464,Vera,2015-07-28,within an hour,100%,15.0,Cascade,Seattle,WA,98102,47.6411,-122.32456,House,Private room,2,1.0,1.0,1.0,unknown,50,unknown,unknown,200.0,89.0,1,10,1125,100.0,10.0,10.0,10.0,10.0,15,0.67,unknown
36391442,Seattle Urvan Village- Rainier,https://a0.muscache.com/im/pictures/e08666b1-6f81-4571-bbe8-40cd5500358a.jpg?aki_policy=large,39834464,Vera,2015-07-28,within an hour,100%,15.0,Cascade,Seattle,WA,98102,47.6424,-122.32485,House,Private room,2,1.0,1.0,1.0,unknown,59,unknown,unknown,200.0,89.0,1,10,1125,100.0,9.0,10.0,9.0,9.0,15,1.18,unknown
36401980,Bright High-FL Loft in CapitolHillConventionCenter,https://a0.muscache.com/im/pictures/c6f08092-cf3b-4b00-a8d0-496d42165c82.jpg?aki_policy=large,4460223,Shane,2012-12-21,within an hour,100%,7.0,Downtown,Seattle,WA,98122,47.612829999999995,-122.32578000000001,Loft,Entire home/apt,4,1.0,0.0,1.0,unknown,168,unknown,unknown,500.0,0.0,1,2,100,87.0,8.0,9.0,10.0,8.0,4,5.59,unknown
36415526,Private space in Northgate-15min from downtown,https://a0.muscache.com/im/pictures/85d575ed-adae-45a3-a04c-c3f58e1c0b6b.jpg?aki_policy=large,1729690,Liz,2012-02-10,within an hour,100%,3.0,Northgate,Seattle,WA,98133,47.70349,-122.34141000000001,House,Private room,2,1.0,2.0,1.0,unknown,60,unknown,unknown,100.0,45.0,2,1,1125,100.0,10.0,8.0,10.0,10.0,3,1.0,unknown
36421098,Cozy North Ballard Guest Suite,https://a0.muscache.com/im/pictures/57571044-0072-4335-83f8-d738328daff7.jpg?aki_policy=large,3059063,Jenzi,2012-07-26,within an hour,100%,2.0,Ballard,Seattle,WA,98117,47.68222,-122.38144,Guest suite,Entire home/apt,3,1.0,1.0,1.0,unknown,65,unknown,unknown,0.0,50.0,2,1,30,95.0,10.0,10.0,10.0,10.0,2,4.0,unknown
36421385,Private Basement Suite near the Zoo,https://a0.muscache.com/im/pictures/8dab647a-c240-46d5-8063-7548ff672410.jpg?aki_policy=large,37833389,Lurline,2015-07-07,within a few hours,90%,1.0,Other neighborhoods,Seattle,WA,98107,47.66591,-122.35951999999999,House,Private room,3,1.0,1.0,1.0,unknown,99,unknown,unknown,125.0,50.0,1,1,30,95.0,10.0,9.0,10.0,10.0,2,2.67,unknown
36421667,*Your home in the HEART of Seattle*,https://a0.muscache.com/im/pictures/0d4a09f5-2ccd-4727-9b36-246f788be909.jpg?aki_policy=large,250118922,Ella,2019-03-20,within a few hours,100%,3.0,Central Area,Seattle,WA,98122,47.60236,-122.31612,Apartment,Entire home/apt,4,1.0,0.0,1.0,unknown,250,unknown,unknown,300.0,40.0,1,1,1125,98.0,10.0,10.0,10.0,10.0,2,4.23,unknown
36429487,"Bright Spacious Apt, Designer Kitchen, Peaceful",https://a0.muscache.com/im/pictures/c4965f8e-c1d1-4e95-abc9-dfb63290362b.jpg?aki_policy=large,84507567,Matthew,2016-07-18,within an hour,100%,0.0,Northgate,Seattle,WA,98133,47.73157,-122.33166999999999,Apartment,Entire home/apt,6,1.0,2.0,3.0,unknown,125,unknown,unknown,100.0,115.0,6,2,1125,94.0,10.0,10.0,10.0,10.0,1,4.88,unknown
36444028,The Arboretum Art House.,https://a0.muscache.com/im/pictures/6f3a1dd1-873d-4f90-a02e-888c63edddd8.jpg?aki_policy=large,203875149,Coyote,2018-07-20,within an hour,100%,4.0,Capitol Hill,Seattle,WA,98112,47.63926,-122.3007,House,Private room,1,1.0,1.0,1.0,unknown,60,unknown,unknown,0.0,20.0,1,3,1125,94.0,10.0,9.0,10.0,9.0,1,3.18,unknown
36444242,Alki Rooftop Retreat,https://a0.muscache.com/im/pictures/a06889d5-97fd-4c5c-8304-925742be176d.jpg?aki_policy=large,274006405,Kerri,2019-07-06,within an hour,100%,0.0,West Seattle,Seattle,WA,98116,47.57869,-122.40791000000002,Townhouse,Entire home/apt,6,2.5,3.0,3.0,unknown,275,unknown,unknown,0.0,100.0,4,1,1125,95.0,10.0,10.0,10.0,9.0,1,3.75,unknown
36445242,Serene lower-level studio in Wallingford,https://a0.muscache.com/im/pictures/fb516972-564b-474f-be68-b8ef41ab818c.jpg?aki_policy=large,53650113,Camille,2016-01-07,within an hour,100%,2.0,Other neighborhoods,Seattle,WA,98103,47.6675,-122.33332,Guest suite,Private room,4,1.0,0.0,3.0,unknown,75,unknown,unknown,100.0,60.0,2,2,1125,94.0,10.0,9.0,9.0,10.0,2,4.17,unknown
36450142,Gallery Garden Suite in NE Seattle,https://a0.muscache.com/im/pictures/277e4118-d394-488f-aa4a-7752577f982e.jpg?aki_policy=large,17088076,M,2014-06-21,within an hour,100%,0.0,Lake City,Seattle,WA,98125,47.71816,-122.30346999999999,Guest suite,Entire home/apt,2,1.0,0.0,1.0,unknown,99,unknown,unknown,0.0,50.0,1,2,60,100.0,10.0,10.0,10.0,10.0,1,3.16,unknown
36451120,Soi 420,https://a0.muscache.com/im/pictures/f8f3e49e-5cc8-4943-84b7-a2b2dc2dd47d.jpg?aki_policy=large,66145,Gene,2009-12-28,within an hour,100%,23.0,Central Area,Seattle,WA,98144,47.59698,-122.29606000000001,Cottage,Private room,5,1.0,2.0,2.0,unknown,79,unknown,unknown,100.0,29.0,1,2,21,97.0,10.0,10.0,9.0,10.0,3,2.57,unknown
36452870,Comfortable Townhouse in Heart of Columbia City,https://a0.muscache.com/im/pictures/160979f8-59e5-488b-9c19-34ef96c9d63c.jpg?aki_policy=large,156127255,Rachel,2017-10-24,within an hour,100%,1.0,Rainier Valley,Seattle,WA,98118,47.55975,-122.29043,Townhouse,Entire home/apt,4,1.5,2.0,3.0,unknown,120,unknown,unknown,0.0,85.0,1,2,1125,95.0,10.0,10.0,9.0,9.0,1,3.75,unknown
36464905,Charming Historic Loft in the Heart of Belltown,https://a0.muscache.com/im/pictures/4cbf2507-cd1b-4949-92de-0b3368ae0234.jpg?aki_policy=large,14641361,Sarah,2014-04-23,within an hour,100%,1.0,Downtown,Seattle,WA,98121,47.61391,-122.34512,Loft,Entire home/apt,5,1.0,2.0,3.0,unknown,165,unknown,unknown,0.0,15.0,1,1,10,100.0,10.0,10.0,10.0,10.0,1,9.34,unknown
36471906,"Stylish, Cozy Micro-flat in the Heart of Ballard",https://a0.muscache.com/im/pictures/6cd1856d-bd97-4814-a85d-0c56e3565b94.jpg?aki_policy=large,3279732,Stacy,2012-08-16,within an hour,100%,0.0,Ballard,Seattle,WA,98107,47.67034,-122.39111000000001,Townhouse,Private room,2,1.0,0.0,1.0,unknown,89,unknown,unknown,0.0,22.0,1,1,1125,99.0,10.0,10.0,10.0,10.0,1,10.14,unknown
36480820,Charming One Bedroom - Great Location!,https://a0.muscache.com/im/pictures/90838e0e-f09d-44a3-a99a-81ae366b904b.jpg?aki_policy=large,274293565,Sandy,2019-07-07,within an hour,100%,1.0,Other neighborhoods,Seattle,WA,98108,47.52265,-122.32728999999999,Guest suite,Entire home/apt,2,1.0,1.0,1.0,unknown,99,unknown,unknown,0.0,35.0,1,2,21,100.0,10.0,10.0,10.0,10.0,1,3.75,unknown
36490699,Quiet private walkout,https://a0.muscache.com/im/pictures/7d0a0396-4410-471e-9ed3-ffb929b3127f.jpg?aki_policy=large,30317824,Liz,2015-03-30,within a few hours,77%,0.0,Rainier Valley,Seattle,WA,98178,47.5055,-122.24508999999999,House,Entire home/apt,2,1.0,0.0,1.0,unknown,87,unknown,unknown,0.0,60.0,2,2,1125,90.0,10.0,10.0,10.0,10.0,1,2.0,unknown
36504131,Charming & Bright Downtown Studio,https://a0.muscache.com/im/pictures/a7a505fe-914d-4cd5-a2b6-73c4a6fe35d6.jpg?aki_policy=large,130366604,Logan,2017-05-15,within an hour,100%,19.0,Downtown,Seattle,WA,98121,47.61425,-122.34218,Condominium,Entire home/apt,4,1.0,0.0,2.0,unknown,129,unknown,unknown,0.0,55.0,2,1,12,82.0,8.0,8.0,10.0,9.0,4,5.57,unknown
36505498,"Bright, Walk Everywhere Downtown",https://a0.muscache.com/im/pictures/7dd883bb-ce66-495a-b93d-238654168a6f.jpg?aki_policy=large,130366604,Logan,2017-05-15,within an hour,100%,19.0,Downtown,Seattle,WA,98121,47.618109999999994,-122.34545,Condominium,Entire home/apt,4,1.0,0.0,2.0,unknown,119,unknown,unknown,0.0,55.0,2,1,12,87.0,9.0,9.0,10.0,9.0,4,3.7,unknown
36512125,Fremont Getaway,https://a0.muscache.com/im/pictures/613d36c0-6280-451e-a4a2-fe547be84c07.jpg?aki_policy=large,42844905,Gypsy,2015-08-29,within an hour,100%,1.0,Other neighborhoods,Seattle,WA,98103,47.65643,-122.35336000000001,Guest suite,Entire home/apt,4,1.0,1.0,1.0,unknown,89,unknown,unknown,1000.0,120.0,2,2,1125,100.0,10.0,10.0,10.0,10.0,1,5.49,unknown
36512479,Private Cozy Apt near Fremont w/ balcony & grill,https://a0.muscache.com/im/pictures/fc0eda71-84da-47a1-96dc-fd64b61efe3e.jpg?aki_policy=large,37289605,Georg,2015-07-02,within a few hours,100%,1.0,Queen Anne,Seattle,WA,98109,47.64864,-122.35738,Condominium,Entire home/apt,2,1.0,1.0,1.0,unknown,140,unknown,unknown,0.0,35.0,1,6,1125,100.0,10.0,10.0,10.0,10.0,1,2.95,unknown
36517343,Cozy Suite w/Private Entrance Walkable to Cap Hill,https://a0.muscache.com/im/pictures/9afa29b9-81d4-44ef-9f64-4e51153ba93a.jpg?aki_policy=large,229095817,Loftium,2018-12-04,within an hour,99%,259.0,Capitol Hill,Seattle,WA,98112,47.618159999999996,-122.30545,Guest suite,Entire home/apt,2,1.0,1.0,1.0,unknown,110,unknown,unknown,0.0,45.0,1,1,7,88.0,9.0,9.0,9.0,8.0,91,9.17,unknown
36523662,6BR/4BA U Village beauty w/ Two King Masters,https://a0.muscache.com/im/pictures/aa696520-b079-4018-9a5d-cbb0ada9f518.jpg?aki_policy=large,168817864,Pinnacle,2018-01-19,within an hour,100%,5.0,Other neighborhoods,Seattle,WA,98105,47.66967,-122.29548999999999,House,Entire home/apt,16,4.0,6.0,10.0,unknown,500,unknown,unknown,750.0,250.0,7,1,1124,100.0,10.0,10.0,10.0,10.0,6,4.09,unknown
36529577,The Jule,https://a0.muscache.com/im/pictures/4c9404e6-1ae7-42ec-94f8-fcecd7ae79aa.jpg?aki_policy=large,271663656,Julie,2019-06-26,within a few hours,100%,0.0,Other neighborhoods,Seattle,WA,98103,47.68603,-122.33944,Townhouse,Entire home/apt,4,2.0,2.0,2.0,unknown,180,unknown,unknown,0.0,80.0,1,2,3,100.0,10.0,10.0,10.0,10.0,1,3.75,unknown
36533490,1BD apartment in downtown Seattle,https://a0.muscache.com/im/pictures/60e36942-47e1-4eb5-bf48-71bed06ed9f0.jpg?aki_policy=large,50296073,Jonathan,2015-12-01,within an hour,89%,2.0,Downtown,Seattle,WA,98101,47.60937,-122.34052,Apartment,Entire home/apt,4,1.0,1.0,2.0,unknown,162,unknown,unknown,600.0,80.0,1,1,1125,100.0,10.0,10.0,10.0,9.0,1,1.2,unknown
36548672,"Greenwood 2bd House, Covered Patio, Modern Kitchen",https://a0.muscache.com/im/pictures/1fe93998-f2b1-4b3b-b593-c97208eafffd.jpg?aki_policy=large,115241260,Matt,2017-02-06,within an hour,100%,1.0,Other neighborhoods,Seattle,WA,98133,47.701209999999996,-122.34738999999999,House,Entire home/apt,4,1.0,2.0,3.0,unknown,140,unknown,unknown,150.0,80.0,1,2,14,93.0,9.0,10.0,9.0,9.0,2,3.75,unknown
36550327,"Bright, Convenient & Quiet 2BR in Fremont",https://a0.muscache.com/im/pictures/4965f20c-4609-48de-8f51-b2a677af3273.jpg?aki_policy=large,91504308,Craig,2016-08-23,within an hour,100%,1.0,Other neighborhoods,Seattle,WA,98103,47.66382,-122.35146,House,Entire home/apt,5,1.0,2.0,3.0,unknown,119,unknown,unknown,0.0,65.0,4,2,1125,100.0,10.0,10.0,10.0,10.0,1,5.45,unknown
36553906,Comfy Studio Near Capitol Hill Station,https://a0.muscache.com/im/pictures/c230fdb6-4019-4652-89ff-ebdfd32dfc7b.jpg?aki_policy=large,237413517,Sherly,2019-01-18,within an hour,100%,3.0,Capitol Hill,Seattle,WA,98102,47.634190000000004,-122.32226999999999,Apartment,Entire home/apt,2,1.0,0.0,1.0,unknown,150,unknown,unknown,250.0,50.0,2,1,1125,98.0,10.0,10.0,10.0,10.0,3,5.77,unknown
36561122,Spacious Studio w/ Gym + Pet Friendly by Zeus,https://a0.muscache.com/im/pictures/de8acf97-293d-48ae-8c6a-ad4d0054259c.jpg?aki_policy=large,48005494,Zeus,2015-11-02,within an hour,100%,1651.0,Downtown,Seattle,WA,98101,47.61742,-122.33211999999999,Apartment,Entire home/apt,2,1.0,0.0,1.0,unknown,136,unknown,unknown,500.0,240.0,1,30,1125,100.0,10.0,10.0,10.0,8.0,207,1.0,unknown
36563572,The Perfect Room with a View on a Private Floor.,https://a0.muscache.com/im/pictures/9f96b91e-7c21-4dea-bee6-30f349726cf5.jpg?aki_policy=large,9022700,Nik & Kim,2013-09-24,within an hour,100%,0.0,Queen Anne,Seattle,WA,98119,47.6549,-122.37238,Townhouse,Private room,2,1.0,1.0,2.0,unknown,78,unknown,unknown,0.0,25.0,1,1,1125,99.0,10.0,10.0,10.0,10.0,1,7.27,unknown
36564039,Comfy and Affordable Modern Guest Suite!,https://a0.muscache.com/im/pictures/9b19cfea-228b-4489-9703-764a5bba617e.jpg?aki_policy=large,229095817,Loftium,2018-12-04,within an hour,99%,259.0,Beacon Hill,Seattle,WA,98118,47.53187,-122.28157,Guest suite,Entire home/apt,2,1.0,1.0,1.0,unknown,80,unknown,unknown,0.0,45.0,1,1,7,85.0,9.0,9.0,9.0,8.0,91,5.22,unknown
36572457,NYC Style Loft in Historic Seattle,https://a0.muscache.com/im/pictures/ae06cbfb-867b-4702-b7ed-769a415cd891.jpg?aki_policy=large,274931911,Anthea,2019-07-10,within an hour,100%,0.0,Downtown,Seattle,WA,98104,47.600840000000005,-122.33441,Loft,Entire home/apt,4,1.0,0.0,1.0,unknown,164,unknown,unknown,0.0,120.0,1,2,1125,100.0,10.0,9.0,10.0,10.0,1,5.4,unknown
36595243,Large Backyard  Cottage Retreat Near Green Lake,https://a0.muscache.com/im/pictures/dba11553-bb3b-45e7-8fa2-c6d509a00f74.jpg?aki_policy=large,275072343,Jon,2019-07-10,within an hour,100%,0.0,Northgate,Seattle,WA,98115,47.695640000000004,-122.32123999999999,Cottage,Entire home/apt,4,1.0,1.0,1.0,unknown,100,unknown,unknown,200.0,45.0,1,2,1125,100.0,10.0,10.0,10.0,10.0,1,2.0,unknown
36596278,Modern Suite Close to Downtown & Lake Washington!,https://a0.muscache.com/im/pictures/d37e024d-b09d-47e2-be78-6e2f5803f419.jpg?aki_policy=large,229095817,Loftium,2018-12-04,within an hour,99%,259.0,Central Area,Seattle,WA,98144,47.58905,-122.30396,Guest suite,Entire home/apt,2,1.0,1.0,1.0,unknown,90,unknown,unknown,0.0,45.0,1,1,7,91.0,9.0,9.0,9.0,8.0,91,6.67,unknown
36602810,Charming Suite Right by Discovery Park!,https://a0.muscache.com/im/pictures/26b54387-84c8-4c1e-9b4f-ffcec713088e.jpg?aki_policy=large,229095817,Loftium,2018-12-04,within an hour,99%,259.0,Magnolia,Seattle,WA,98199,47.65453,-122.38678999999999,Guest suite,Entire home/apt,2,1.0,1.0,1.0,unknown,95,unknown,unknown,0.0,50.0,1,1,7,92.0,9.0,10.0,10.0,9.0,91,7.38,unknown
36603045,Stunning Capitol Hill View Apartment,https://a0.muscache.com/im/pictures/239ddcf2-ea64-4a17-9685-5d33c45be947.jpg?aki_policy=large,275133079,Dan,2019-07-10,within an hour,100%,0.0,Capitol Hill,Seattle,WA,98112,47.61942,-122.3151,Apartment,Entire home/apt,2,1.0,0.0,1.0,unknown,136,unknown,unknown,0.0,35.0,1,1,90,99.0,10.0,10.0,10.0,10.0,1,10.0,unknown
36603266,MODERN CONDO IN DOWNTOWN  SEA W/ WATERVIEW,https://a0.muscache.com/im/pictures/e67dedca-2d6c-4f6d-b73b-e091909f90c4.jpg?aki_policy=large,275132558,Taron,2019-07-10,within an hour,75%,1.0,Downtown,Seattle,WA,98101,47.60734,-122.34088999999999,Apartment,Entire home/apt,5,1.0,1.0,1.0,unknown,195,unknown,unknown,0.0,80.0,1,1,1125,83.0,8.0,8.0,9.0,9.0,2,5.57,unknown
36604124,Cozy private rooms in garden setting close to UW!,https://a0.muscache.com/im/pictures/fc60b2f5-90ee-49ec-8c1f-4051a047a947.jpg?aki_policy=large,207641876,Kiandra,2018-08-05,within a few hours,100%,0.0,University District,Seattle,WA,98105,47.66932,-122.31488999999999,House,Private room,2,1.0,1.0,1.0,unknown,65,unknown,unknown,125.0,0.0,1,1,4,96.0,10.0,10.0,9.0,10.0,1,3.49,unknown
36607757,"Contemporary, Bright Flat in South Seattle",https://a0.muscache.com/im/pictures/34c93922-c705-4cab-b351-b9916ea32d4a.jpg?aki_policy=large,6555745,Drew,2013-05-24,within an hour,100%,1.0,Beacon Hill,Seattle,WA,98118,47.54566,-122.28658999999999,Guest suite,Entire home/apt,4,1.0,2.0,2.0,unknown,89,unknown,unknown,0.0,159.0,1,30,120,100.0,10.0,10.0,9.0,10.0,2,2.9,unknown
36607801,Spacious Wallingford House with Lake Union Views,https://a0.muscache.com/im/pictures/004746d7-38b5-4619-a9cb-1bf62b7be6c6.jpg?aki_policy=large,275083908,Danae,2019-07-10,within an hour,100%,0.0,Other neighborhoods,Seattle,WA,98103,47.65082,-122.33368999999999,House,Entire home/apt,10,3.0,5.0,7.0,unknown,345,unknown,unknown,1000.0,285.0,6,2,1125,100.0,10.0,10.0,10.0,10.0,1,2.77,unknown
36608471,Private suite in the heart of Wallingford,https://a0.muscache.com/im/pictures/4ce3748c-81f4-4f4b-a484-806869439c53.jpg?aki_policy=large,16489901,Ming,2014-06-07,within an hour,100%,0.0,Other neighborhoods,Seattle,WA,98103,47.66153,-122.33888999999999,Townhouse,Private room,3,1.0,1.0,1.0,unknown,78,unknown,unknown,0.0,25.0,2,1,8,100.0,10.0,10.0,10.0,10.0,1,5.79,unknown
36608970,Explore Seattle from a Designer Home w. City Views,https://a0.muscache.com/im/pictures/73847891-581f-4d33-9845-7cdc419df063.jpg?aki_policy=large,28420265,Sherry,2015-02-26,within an hour,100%,12.0,Central Area,Seattle,WA,98144,47.58502,-122.30108,House,Entire home/apt,12,3.5,4.0,6.0,unknown,398,unknown,unknown,0.0,200.0,6,1,1125,100.0,10.0,10.0,9.0,10.0,10,7.09,unknown
36628421,Special 1 Bedroom Apartment in Pioneer Square,https://a0.muscache.com/im/pictures/ab3889a7-727b-4edd-8da7-0ff71832b9e3.jpg?aki_policy=large,222592495,Executive Stay Inc Seattle,2018-10-25,within an hour,100%,52.0,Downtown,Seattle,WA,98104,47.60005,-122.32751999999999,Apartment,Entire home/apt,3,1.0,1.0,2.0,unknown,999,unknown,unknown,125.0,60.0,3,1,1125,75.0,8.0,8.0,7.0,7.0,52,5.29,unknown
36632153,Modern Luxury Queen Anne Home,https://a0.muscache.com/im/pictures/afe2a657-36c0-48b4-b9f4-4e4ee9f6f856.jpg?aki_policy=large,247088829,Edward,2019-03-05,within an hour,100%,0.0,Queen Anne,Seattle,WA,98119,47.64345,-122.37541999999999,House,Entire home/apt,4,1.5,1.0,1.0,unknown,185,unknown,unknown,1000.0,150.0,1,2,1125,98.0,10.0,10.0,10.0,9.0,2,6.73,unknown
36634976,Woodside Suite: relax amid sea breezes,https://a0.muscache.com/im/pictures/3ba119cd-b074-484f-aa81-24ad94ae4a51.jpg?aki_policy=large,275357383,Michelle,2019-07-11,within an hour,100%,0.0,West Seattle,Seattle,WA,98136,47.5394,-122.38977,Guest suite,Entire home/apt,3,1.0,1.0,2.0,unknown,79,unknown,unknown,200.0,50.0,2,2,31,100.0,10.0,10.0,10.0,10.0,1,5.0,unknown
36635387,Urban Oasis: Loft by Downtown & Convention Center,https://a0.muscache.com/im/pictures/3666b4a8-8a69-4d3e-a14b-859c6ab26692.jpg?aki_policy=large,4460223,Shane,2012-12-21,within an hour,100%,7.0,Capitol Hill,Seattle,WA,98122,47.6158,-122.32818,Loft,Entire home/apt,4,1.0,0.0,1.0,unknown,168,unknown,unknown,500.0,0.0,1,2,1000,100.0,10.0,10.0,10.0,10.0,4,2.08,unknown
36638018,Stylish Modern Apartment in Heart of West Seattle,https://a0.muscache.com/im/pictures/8d387e5e-5457-4531-b470-61371ba6bd5c.jpg?aki_policy=large,26969202,Wesley,2015-01-30,within an hour,100%,0.0,West Seattle,Seattle,WA,98136,47.55512,-122.3937,Guest suite,Entire home/apt,2,1.0,1.0,1.0,unknown,100,unknown,unknown,0.0,40.0,1,2,14,100.0,10.0,10.0,10.0,10.0,1,4.29,unknown
36639089,Fresh 2 bedroom with high-end touches,https://a0.muscache.com/im/pictures/ec211f8e-93a7-47a7-9b77-dea73908639f.jpg?aki_policy=large,2238981,Lenza,2012-04-27,within an hour,100%,7.0,Capitol Hill,Seattle,WA,98112,47.63216,-122.28861,Apartment,Entire home/apt,4,1.0,2.0,2.0,unknown,100,unknown,unknown,1000.0,150.0,2,3,365,100.0,10.0,10.0,10.0,10.0,4,0.65,unknown
36641702,South Lake Union Retreat,https://a0.muscache.com/im/pictures/47c385ef-2a70-4b10-969b-2663026db171.jpg?aki_policy=large,158313246,Sam,2017-11-11,within an hour,83%,1.0,Cascade,Seattle,WA,98109,47.63377,-122.34057,Boat,Entire home/apt,3,1.0,0.0,2.0,unknown,175,unknown,unknown,100.0,50.0,1,1,1125,100.0,10.0,10.0,10.0,9.0,1,2.57,unknown
36663767,Colorful & Spacious 2-BR Apt. w/ an Amazing View,https://a0.muscache.com/im/pictures/a7812ee9-2f09-4d92-8917-b40607f352b7.jpg?aki_policy=large,26967583,Dario,2015-01-30,within an hour,100%,143.0,Queen Anne,Seattle,WA,98119,47.62223,-122.36173000000001,Apartment,Entire home/apt,7,1.0,2.0,5.0,unknown,121,unknown,unknown,500.0,75.0,3,1,28,85.0,9.0,10.0,9.0,9.0,55,2.86,unknown
36667062,Ballard Bungalow,https://a0.muscache.com/im/pictures/fa9bf85e-8ab5-4ca3-9a4e-4566c088c42d.jpg?aki_policy=large,275592496,Mary,2019-07-12,within an hour,100%,0.0,Ballard,Seattle,WA,98117,47.686440000000005,-122.37411000000002,House,Entire home/apt,6,1.0,3.0,4.0,unknown,125,unknown,unknown,0.0,75.0,4,2,180,100.0,10.0,10.0,10.0,10.0,1,7.69,unknown
36669025,Ship Street House - Heart of Ballard,https://a0.muscache.com/im/pictures/5a4021b8-2465-4a79-ad1b-7538634cbd74.jpg?aki_policy=large,275608682,Wade & Missy,2019-07-12,within an hour,100%,0.0,Ballard,Seattle,WA,98117,47.675990000000006,-122.38865,House,Entire home/apt,7,1.0,3.0,4.0,unknown,200,unknown,unknown,250.0,75.0,5,2,1125,93.0,10.0,10.0,10.0,9.0,1,6.14,unknown
36669540,Affordable Luxury in Central Seattle Apartment,https://a0.muscache.com/im/pictures/988949e7-3c1e-42ec-bd4d-a852ef0aa9c8.jpg?aki_policy=large,70088010,Sara,2016-05-03,within an hour,100%,2.0,Central Area,Seattle,WA,98122,47.605990000000006,-122.305,Apartment,Entire home/apt,2,1.0,1.0,1.0,unknown,150,unknown,unknown,0.0,45.0,1,2,1125,85.0,8.0,8.0,8.0,8.0,1,1.97,unknown
36669854,**Walker's Paradise in Capitol Hill!! w/Parking**,https://a0.muscache.com/im/pictures/3a302313-482c-4334-9aa0-5ae717832e34.jpg?aki_policy=large,5842998,Mike,2013-04-09,within an hour,100%,1.0,Capitol Hill,Seattle,WA,98112,47.61925,-122.31268999999999,Apartment,Entire home/apt,2,1.0,0.0,1.0,unknown,130,unknown,unknown,250.0,99.0,1,2,1125,100.0,10.0,10.0,10.0,10.0,2,3.33,unknown
36670570,*Charming Studio 2 in Cap Hill- Walker's Delight!*,https://a0.muscache.com/im/pictures/2b749007-94c5-4127-bacb-56bed4a87437.jpg?aki_policy=large,5842998,Mike,2013-04-09,within an hour,100%,1.0,Capitol Hill,Seattle,WA,98112,47.62018,-122.31433,Apartment,Entire home/apt,2,1.0,0.0,1.0,unknown,130,unknown,unknown,250.0,99.0,1,2,1125,100.0,10.0,10.0,10.0,10.0,2,8.68,unknown
36696017,Peaceful & Private In-City Escape,https://a0.muscache.com/im/pictures/213dba17-d96d-496d-9d09-418393ad0a5c.jpg?aki_policy=large,85888065,Katherine,2016-07-25,within an hour,100%,0.0,Ballard,Seattle,WA,98107,47.66385,-122.36223999999999,Guest suite,Entire home/apt,2,1.0,1.0,1.0,unknown,125,unknown,unknown,100.0,60.0,2,2,1125,100.0,10.0,10.0,8.0,8.0,1,1.0,unknown
36696509,Sunny townhouse in the heart of Wallingford,https://a0.muscache.com/im/pictures/050d2356-b336-496f-a9dc-8ab446da8633.jpg?aki_policy=large,24985557,Jan,2014-12-18,within an hour,100%,0.0,Other neighborhoods,Seattle,WA,98103,47.65307,-122.33842,Townhouse,Entire home/apt,4,1.0,2.0,2.0,unknown,105,unknown,unknown,200.0,75.0,1,2,1125,100.0,10.0,10.0,10.0,10.0,1,2.18,unknown
